EB_T (K),EB_((m0-m)/(m0-mf))
522.0333333,0.136181029
522.2023333,0.136438504
522.3683333,0.13669652
522.5396667,0.136957781
522.7073333,0.137218502
522.8766667,0.137480845
523.048,0.13774427
523.217,0.138013645
523.3863333,0.13828302
523.5593333,0.138551854
523.7243333,0.13882177
523.902,0.139094932
524.0723333,0.139367012
524.239,0.139639632
524.4086667,0.139913335
524.5766667,0.140189201
524.7433333,0.14046669
524.9163333,0.14074526
525.0853333,0.141025454
525.2546667,0.141311056
525.426,0.141595036
525.5936667,0.141879557
525.758,0.142165159
525.9303333,0.142453467
526.1023333,0.142741233
526.267,0.143030081
526.4403333,0.143321092
526.6113333,0.143617513
526.7803333,0.143913393
526.9493333,0.144211978
527.1186667,0.144511644
527.2906667,0.14481726
527.4596667,0.145120713
527.626,0.145424707
527.796,0.145730323
527.9676667,0.146039726
528.1393333,0.146349129
528.312,0.146660695
528.4826667,0.146972261
528.6486667,0.147288696
528.8206667,0.147602426
528.982,0.147916697
529.158,0.148232591
529.3253333,0.14855173
529.4956667,0.148870869
529.6633333,0.14919109
529.833,0.149512934
530.0063333,0.149840728
530.1753333,0.150165817
530.3486667,0.150491988
530.5176667,0.150818159
530.6886667,0.151150821
530.858,0.151482402
531.0263333,0.151815605
531.1946667,0.152149889
531.365,0.152490124
531.534,0.152829818
531.7053333,0.15316843
531.874,0.153508665
532.046,0.153852146
532.217,0.154195626
532.3863333,0.154539647
532.5566667,0.154885291
532.721,0.155234721
532.8896667,0.155585775
533.059,0.155937369
533.2296667,0.156291126
533.3966667,0.15664867
533.5666667,0.157007837
533.7356667,0.157366463
533.9086667,0.15772563
534.0756667,0.158086961
534.2513333,0.158451537
534.4173333,0.158818276
534.591,0.159185557
534.758,0.159555542
534.927,0.159927691
535.0946667,0.160298758
535.267,0.160670906
535.4393333,0.161041973
535.6046667,0.161415745
535.7686667,0.161788435
535.941,0.162163829
536.109,0.162539764
536.2813333,0.162918404
536.4536667,0.163297584
536.6216667,0.163678929
536.7923333,0.164063518
536.9626667,0.16445514
537.1266667,0.16484568
537.292,0.165237302
537.461,0.165630546
537.6336667,0.166029741
537.8053333,0.16642623
537.976,0.166822179
538.1483333,0.167217587
538.3143333,0.167617323
538.486,0.168016517
538.6523333,0.168415712
538.8193333,0.168815447
538.994,0.169217887
539.1596667,0.169618704
539.332,0.170020062
539.506,0.170421962
539.6693333,0.170826024
539.8406667,0.171232791
540.0123333,0.171641182
540.179,0.172051194
540.3506667,0.17246878
540.515,0.172884743
540.686,0.173300705
540.8546667,0.173717209
541.024,0.174137499
541.197,0.174556708
541.3676667,0.174976457
541.5403333,0.175397288
541.7063333,0.175818119
541.8796667,0.176239491
542.0503333,0.176661944
542.2176667,0.177086562
542.3876667,0.177516588
542.5536667,0.177945533
542.724,0.178373937
542.9003333,0.178803423
543.0636667,0.179238317
543.2346667,0.179672671
543.404,0.180106484
543.5776667,0.18054192
543.7376667,0.180977356
543.9086667,0.181412791
544.0783333,0.181849309
544.2483333,0.182286367
544.4193333,0.18272613
544.5853333,0.183166434
544.7573333,0.183606738
544.9286667,0.184047583
545.1006667,0.184493296
545.265,0.184939009
545.4346667,0.185384722
545.602,0.185830435
545.7773333,0.186278312
545.944,0.18672673
546.1133333,0.187175147
546.281,0.187624106
546.4513333,0.188074146
546.6233333,0.188525809
546.7883333,0.188976932
546.9616667,0.189429136
547.135,0.189880799
547.2986667,0.190334085
547.4703333,0.190787911
547.64,0.19124282
547.8026667,0.191699892
547.9733333,0.192157505
548.1423333,0.19261566
548.313,0.193074895
548.4843333,0.193534672
548.6533333,0.193996072
548.826,0.194455308
548.9966667,0.194915085
549.165,0.195375402
549.3333333,0.195836802
549.503,0.196298202
549.6696667,0.196760683
549.8436667,0.197223164
550.0133333,0.197688891
550.18,0.198154077
550.3503333,0.198619263
550.5193333,0.19908499
550.6883333,0.19955234
550.855,0.200019148
551.02,0.200485957
551.1906667,0.200952225
551.3643333,0.201420656
551.533,0.201889629
551.6973333,0.202360765
551.8696667,0.202832442
552.0393333,0.203305741
552.213,0.203776336
552.383,0.204246932
552.5536667,0.204717527
552.722,0.205189744
552.8843333,0.205662503
553.0553333,0.206135803
553.2276667,0.206609644
553.3946667,0.20708673
553.568,0.207562734
553.737,0.208038738
553.9136667,0.208514742
554.0816667,0.208989665
554.246,0.209462964
554.4113333,0.209937887
554.584,0.210412268
554.7486667,0.210885027
554.918,0.211359409
555.084,0.211834872
555.2523333,0.212310335
555.425,0.212790667
555.6003333,0.213269376
555.7666667,0.213749166
555.9316667,0.214230039
556.108,0.214711452
556.28,0.215191784
556.4446667,0.215671574
556.605,0.216152988
556.777,0.21663386
556.9496667,0.217114192
557.1166667,0.217594523
557.2906667,0.218073232
557.4513333,0.218555186
557.624,0.219037682
557.7893333,0.219518554
557.9656667,0.220000508
558.143,0.220485708
558.3016667,0.220969285
558.4696667,0.221453403
558.645,0.221936439
558.8093333,0.222422721
558.979,0.222907921
559.1496667,0.223391498
559.319,0.223875075
559.4913333,0.224359193
559.6603333,0.224844393
559.828,0.225330133
559.9983333,0.225815333
560.1666667,0.226303778
560.3376667,0.226786814
560.505,0.227270392
560.6706667,0.227754509
560.8426667,0.228238627
561.0143333,0.228724368
561.1803333,0.229209027
561.35,0.229694768
561.518,0.230183213
561.6863333,0.230670576
561.8586667,0.231156858
562.0273333,0.231644221
562.194,0.232132126
562.3643333,0.232620571
562.5366667,0.233110639
562.702,0.233599625
562.867,0.23408753
563.0403333,0.234579761
563.2096667,0.235071452
563.385,0.235562602
563.552,0.236053752
563.7183333,0.236545442
563.884,0.237038215
564.0516667,0.237528824
564.2216667,0.238020515
564.393,0.238511665
564.5663333,0.239003355
564.7323333,0.23949721
564.8996667,0.239991064
565.0693333,0.240485459
565.2396667,0.240979314
565.4063333,0.24147425
565.5776667,0.241969727
565.7446667,0.242466286
565.91,0.242962304
566.081,0.2434567
566.2516667,0.243950554
566.42,0.244443867
566.5866667,0.244938263
566.7576667,0.245433199
566.923,0.245929217
567.09,0.246425235
567.262,0.246922335
567.4313333,0.247419976
567.6,0.247917617
567.7706667,0.248418503
567.94,0.248919389
568.1106667,0.249419194
568.2773333,0.24992008
568.451,0.250422048
568.6126667,0.250924016
568.7906667,0.251424902
568.952,0.251926871
569.1223333,0.252431002
569.292,0.252935134
569.459,0.253439266
569.628,0.253942857
569.7976667,0.254448611
569.9676667,0.254953825
570.139,0.255458498
570.3026667,0.255964793
570.4776667,0.256469466
570.6443333,0.25697522
570.8136667,0.257482597
570.9846667,0.257989975
571.1506667,0.258500597
571.322,0.259010679
571.4883333,0.259520761
571.66,0.260031384
571.8283333,0.260543629
572.0003333,0.261054793
572.1636667,0.261567038
572.333,0.262079825
572.502,0.26259207
572.6733333,0.263106479
572.839,0.263619807
573.0086667,0.264134757
573.1746667,0.264654575
573.3423333,0.265173312
573.5106667,0.265691507
573.6826667,0.266210244
573.8523333,0.266731144
574.02,0.267252044
574.188,0.267773485
574.3626667,0.268296548
574.5243333,0.268821235
574.6976667,0.269346462
574.8643333,0.269871149
575.0296667,0.270396376
575.1976667,0.270921604
575.3686667,0.271451699
575.5373333,0.271980713
575.7046667,0.272510268
575.873,0.273039823
576.043,0.273573164
576.2136667,0.274105964
576.385,0.274639305
576.5533333,0.275171023
576.7223333,0.275706528
576.885,0.276243115
577.0526667,0.276780783
577.2236667,0.277319534
577.395,0.277860988
577.5666667,0.278401361
577.7393333,0.278941193
577.9043333,0.279483189
578.0756667,0.280026267
578.244,0.280570967
578.41,0.28111729
578.5776667,0.281665236
578.749,0.282216968
578.9223333,0.282768159
579.0873333,0.28331881
579.2546667,0.283871624
579.4236667,0.284426601
579.59,0.284980497
579.763,0.285533852
579.9363333,0.286086666
580.1046667,0.286641644
580.2676667,0.287197163
580.4323333,0.287755386
580.5996667,0.28831415
580.773,0.288878323
580.9416667,0.289441955
581.1086667,0.290006129
581.279,0.290572465
581.4476667,0.291143671
581.616,0.291712712
581.784,0.292282294
581.9516667,0.292852418
582.1216667,0.293425245
582.2886667,0.293998614
582.46,0.294574688
582.6273333,0.295151302
582.7936667,0.295734948
582.9626667,0.296317512
583.1356667,0.296900076
583.3043333,0.297483723
583.4736667,0.298073319
583.6386667,0.298661292
583.809,0.299250888
583.977,0.299839944
584.1446667,0.300432244
584.3126667,0.301024004
584.4803333,0.301617928
584.6533333,0.302212392
584.8193333,0.302812266
584.9853333,0.30341268
585.1556667,0.304014717
585.3296667,0.304617295
585.5006667,0.305227446
585.6676667,0.305835433
585.8323333,0.306445584
585.996,0.307056276
586.168,0.307671836
586.3363333,0.308285773
586.505,0.308901334
586.6723333,0.309519057
586.8453333,0.310140567
587.0113333,0.310761536
587.1776667,0.31138521
587.3446667,0.312009425
587.5126667,0.312639049
587.6823333,0.313270295
587.8503333,0.313902083
588.0183333,0.314533329
588.1846667,0.31516728
588.3533333,0.315803395
588.5233333,0.316440592
588.692,0.317079952
588.861,0.317723099
589.0313333,0.318371654
589.1986667,0.319019669
589.368,0.319671471
589.534,0.32032814
589.703,0.320990219
589.8746667,0.321650134
590.0423333,0.322310049
590.214,0.322974291
590.377,0.323641238
590.55,0.324308185
590.7123333,0.324975131
590.882,0.32564316
591.0563333,0.326319843
591.2226667,0.326995986
591.3873333,0.327673751
591.5613333,0.328353139
591.7263333,0.329042263
591.8943333,0.329727601
592.0646667,0.330414021
592.2323333,0.331101523
592.398,0.331796597
592.568,0.332492212
592.7346667,0.333188909
592.9046667,0.333886688
593.0673333,0.334594204
593.2393333,0.33530226
593.4043333,0.336011939
593.577,0.336724864
593.7466667,0.33744482
593.9153333,0.338163695
594.0813333,0.338884192
594.2443333,0.33960523
594.4143333,0.340334923
594.5866667,0.341062452
594.753,0.341792686
594.9213333,0.342524543
595.0883333,0.343264513
595.257,0.344003401
595.4283333,0.344746617
595.593,0.345490374
595.76,0.346245489
595.927,0.347001146
596.097,0.347759508
596.2683333,0.348521114
596.4383333,0.34929408
596.6046667,0.350063801
596.7726667,0.350834062
596.945,0.351606487
597.111,0.352386485
597.275,0.353165942
597.4436667,0.353947022
597.6123333,0.354729183
597.7853333,0.355521081
597.9486667,0.35631352
598.116,0.357109745
598.2816667,0.357907594
598.4476667,0.358715719
598.6156667,0.359523844
598.787,0.360334133
598.9626667,0.361147668
599.127,0.36197148
599.2896667,0.362796914
599.4586667,0.363623972
599.6286667,0.364453734
599.7943333,0.365291068
599.963,0.36613219
600.1333333,0.36697277
600.3,0.367816055
600.4666667,0.368666912
600.6336667,0.369522097
600.8063333,0.370378905
600.9733333,0.371237876
601.1396667,0.372107125
601.3056667,0.372977455
601.4736667,0.373847786
601.6446667,0.374722444
601.81,0.375605756
601.9806667,0.376494478
602.151,0.377384281
602.3186667,0.378280034
602.4863333,0.379182279
602.65,0.380093178
602.8166667,0.381003536
602.9846667,0.38191714
603.1563333,0.382833448
603.3303333,0.383763279
603.49,0.384691487
603.6583333,0.385621859
603.8256667,0.386555476
603.993,0.387503158
604.1576667,0.388452462
604.3343333,0.38940447
604.5006667,0.390359183
604.6676667,0.39132796
604.8366667,0.392292409
605.0036667,0.393260645
605.169,0.394231586
605.34,0.395214426
605.5086667,0.396199431
605.6736667,0.397189303
605.8416667,0.398182962
606.013,0.399196094
606.1766667,0.400204898
606.34,0.401218571
606.513,0.402235489
606.678,0.403267012
606.8483333,0.404295289
607.016,0.405329517
607.186,0.40636699
607.3556667,0.407422313
607.5216667,0.408476554
607.685,0.409534041
607.8583333,0.410594773
608.0246667,0.411673355
608.1926667,0.41274761
608.3583333,0.413825111
608.5256667,0.414905857
608.6943333,0.416002289
608.8593333,0.417098181
609.0263333,0.418198941
609.1966667,0.41930511
609.3636667,0.420435079
609.5363333,0.421563425
609.7006667,0.422694476
609.8686667,0.423828773
610.0363333,0.424984165
610.2016667,0.426133066
610.3703333,0.427284131
610.5403333,0.428438982
610.7076667,0.429604651
610.8736667,0.430771944
611.0423333,0.431946268
611.21,0.433124919
611.377,0.434321962
611.545,0.435524954
611.7143333,0.436732274
611.8813333,0.437942299
612.0503333,0.439170173
612.2193333,0.440402916
612.3833333,0.441636741
612.5486667,0.442873811
612.7173333,0.444124945
612.883,0.44538311
613.0556667,0.44664344
613.2236667,0.447909178
613.3906667,0.449191685
613.5593333,0.450477438
613.7243333,0.451764272
613.897,0.453055433
614.056,0.454359036
614.225,0.455668048
614.3923333,0.456978141
614.5613333,0.458293644
614.7266667,0.459619965
614.8896667,0.46096089
615.0643333,0.462302357
615.2306667,0.463649232
615.397,0.465010172
615.561,0.466384634
615.7316667,0.467759637
615.897,0.469140591
616.0643333,0.470536148
616.2353333,0.471944688
616.3976667,0.473351605
616.564,0.474763932
616.7363333,0.476185453
616.8993333,0.477621039
617.0666667,0.479057706
617.2356667,0.480498701
617.4003333,0.481947809
617.5663333,0.483413145
617.733,0.484875776
617.898,0.486344358
618.075,0.487816725
618.24,0.489309648
618.406,0.490802029
618.574,0.492300361
618.7406667,0.493802479
618.9106667,0.495328397
619.074,0.496849447
619.2356667,0.498374824
619.409,0.49990507
619.5793333,0.501458033
619.746,0.503006129
619.9106667,0.50455747
620.0746667,0.50611368
620.2436667,0.507691525
620.408,0.509267749
620.5743333,0.51084884
620.7416667,0.5124348
620.9086667,0.514042937
621.0786667,0.515646746
621.2406667,0.517253802
621.413,0.518863021
621.5803333,0.520492253
621.7463333,0.522120404
621.9096667,0.523755587
622.0806667,0.525394556
622.2473333,0.527051375
622.4163333,0.528707113
622.5823333,0.530367178
622.7526667,0.532031029
622.9233333,0.533714894
623.086,0.535396054
623.2523333,0.537081001
623.4146667,0.538770816
623.5806667,0.540481727
623.7453333,0.542192097
623.9163333,0.543907335
624.082,0.545624737
624.2496667,0.547363775
624.4173333,0.549096863
624.5886667,0.550832115
624.7513333,0.552570071
624.923,0.554323173
625.0876667,0.556075734
625.2556667,0.557832623
625.423,0.559591134
625.5893333,0.561367495
625.756,0.563141693
625.9236667,0.564919677
626.09,0.566701988
626.254,0.568498904
626.4236667,0.570292034
626.589,0.572088409
626.7533333,0.573885325
626.9243333,0.575694141
627.095,0.577503498
627.2573333,0.579313937
627.423,0.58112654
627.588,0.582948879
627.758,0.584770136
627.925,0.586593557
628.0926667,0.5884186
628.264,0.590252839
628.4306667,0.592087619
628.5966667,0.59392294
628.7646667,0.595760425
628.9293333,0.597609269
629.0923333,0.599455408
629.2653333,0.601302088
629.433,0.603149309
629.6043333,0.605005185
629.7716667,0.606858356
629.935,0.60871315
630.1033333,0.610568484
630.269,0.612427065
630.4343333,0.614289431
630.605,0.616149093
630.7713333,0.618008214
630.939,0.619868417
631.1083333,0.62172862
631.2746667,0.623588823
631.441,0.625449567
631.6096667,0.627308688
631.7823333,0.629166728
631.949,0.631024767
632.1093333,0.632883888
632.2763333,0.63474355
632.4483333,0.636599967
632.6156667,0.638456383
632.787,0.640311177
632.952,0.64216543
633.1163333,0.644017519
633.2816667,0.645866904
633.4483333,0.647714666
633.622,0.649558641
633.7856667,0.651393962
633.9533333,0.653230365
634.1246667,0.655066768
634.2886667,0.656901007
634.4576667,0.658723887
634.6243333,0.660546226
634.795,0.662366942
634.964,0.664186035
635.1346667,0.665993229
635.3023333,0.667800422
635.4713333,0.669603288
635.6336667,0.671402368
635.8056667,0.673184679
635.971,0.674970236
636.137,0.67675417
636.3043333,0.678535941
636.4706667,0.680296616
636.6413333,0.682060536
636.813,0.683819588
636.977,0.685575394
637.1413333,0.68731281
637.3126667,0.689051848
637.4783333,0.690782773
637.6506667,0.692507747
637.8203333,0.694210544
637.9843333,0.695914423
638.158,0.697613975
638.3223333,0.699307035
638.4933333,0.700979541
638.6583333,0.702643392
638.8266667,0.704305621
638.999,0.705961899
639.1643333,0.707596541
639.3336667,0.709224692
639.5003333,0.710846352
639.6753333,0.71246098
639.8373333,0.714054512
640.011,0.715642635
640.1773333,0.717225891
640.3463333,0.718803736
640.5093333,0.720355618
640.6816667,0.721899387
640.852,0.723438287
641.0286667,0.724969073
641.193,0.726467405
641.3576667,0.727959245
641.523,0.729444595
641.7003333,0.730920208
641.8616667,0.732378512
642.034,0.733809229
642.1996667,0.735243192
642.3726667,0.736670123
642.5416667,0.738075417
642.713,0.739460157
642.8816667,0.740842733
643.052,0.742215032
643.2213333,0.743566235
643.3923333,0.744888769
643.5573333,0.746212926
643.7296667,0.747526265
643.9026667,0.748817968
644.0646667,0.750080461
644.2293333,0.751344036
644.4026667,0.752598415
644.574,0.753828453
644.7466667,0.755028741
644.909,0.756230111
645.0833333,0.757417417
645.2513333,0.758593905
645.4233333,0.759720088
645.5946667,0.760854925
645.762,0.761978944
645.9323333,0.763092686
646.1003333,0.764156664
646.2726667,0.765226592
646.442,0.766284078
646.618,0.76733291
646.783,0.768329274
646.9556667,0.769332669
647.1186667,0.770323623
647.2986667,0.771303759
647.464,0.772230886
647.6343333,0.773164503
647.799,0.774088384
647.9763333,0.775002529
648.1423333,0.775864205
648.3056667,0.776735076
648.4766667,0.777594047
648.6473333,0.778443282
648.8166667,0.779245998
648.9916667,0.780054124
649.1566667,0.780848185
649.3303333,0.781631429
649.4996667,0.782363285
649.6713333,0.783100551
649.843,0.78382808
650.0086667,0.784545873
650.181,0.78521282
650.3536667,0.785888421
650.5166667,0.786555368
650.6913333,0.787212579
650.8616667,0.787824352
651.0306667,0.788442617
651.1993333,0.789052227
651.3746667,0.789652641
651.541,0.790207078
651.711,0.790768547
651.8836667,0.79132082
652.053,0.791864979
652.2203333,0.792367488
652.3906667,0.792876488
652.5556667,0.793378456
652.7293333,0.793873934
652.898,0.794332088
653.0696667,0.79479511
653.2356667,0.795250019
653.4066667,0.795698977
653.5786667,0.796111694
653.7483333,0.796531444
653.918,0.796944161
654.088,0.797348765
654.2516667,0.797731191
654.425,0.798108208
654.594,0.798484143
654.7616667,0.798854128
654.93,0.799206804
655.096,0.79955353
655.265,0.799898092
655.4363333,0.800237245
655.606,0.80056017
655.7756667,0.800875523
655.9446667,0.801190335
656.1186667,0.801499738
656.2833333,0.801793995
656.4513333,0.802082843
656.6243333,0.802372232
656.7886667,0.802657294
656.956,0.802936405
657.1233333,0.803204158
657.2886667,0.803474615
657.463,0.803740744
657.6343333,0.804004169
657.8043333,0.804254613
657.9706667,0.804506137
658.1386667,0.804756581
658.3086667,0.805003778
658.475,0.805239617
658.646,0.805479242
658.812,0.805717244
658.985,0.805953082
659.1556667,0.806183512
659.324,0.8064134
659.4886667,0.806641125
659.6543333,0.806867227
659.8273333,0.807085756
659.992,0.807308072
660.1603333,0.807527683
660.3263333,0.80774513
660.498,0.807956086
660.6656667,0.80816542
660.83,0.808373672
660.9983333,0.808581383
661.1633333,0.808783144
661.3326667,0.808987609
661.501,0.809194238
661.6703333,0.809400327
661.8386667,0.809608038
662.0063333,0.809813044
662.1756667,0.810016428
662.3396667,0.810220352
662.512,0.810419949
662.6746667,0.810620628
662.838,0.810820767
663.0153333,0.811018741
663.1796667,0.811214011
663.3486667,0.811410363
663.5156667,0.811606714
663.6813333,0.811801443
663.847,0.811992386
664.0196667,0.812184411
664.182,0.812376435
664.35,0.812569
664.5166667,0.812761025
664.688,0.812955213
664.8586667,0.813147778
665.025,0.813338721
665.1883333,0.813530204
665.3586667,0.813719524
665.524,0.813910467
665.693,0.814099246
665.8623333,0.814284238
666.03,0.814470854
666.1946667,0.81465801
666.3653333,0.814845166
666.5316667,0.815033945
666.703,0.815220019
666.8693333,0.815406635
667.0336667,0.815594332
667.202,0.815780406
667.3723333,0.815967022
667.5366667,0.816152014
667.7063333,0.816338629
667.8793333,0.816524163
668.045,0.816708074
668.2146667,0.816892525
668.38,0.817078059
668.547,0.817263051
668.7166667,0.817446421
668.884,0.817629791
669.0483333,0.81781262
669.217,0.817994908
669.3856667,0.818176114
669.5523333,0.818359484
669.721,0.818543395
669.883,0.818725683
670.052,0.818911216
670.223,0.819095127
670.393,0.819277956
670.5553333,0.819460785
670.72,0.819642532
670.8906667,0.819824279
671.057,0.820006026
671.2266667,0.820186691
671.3913333,0.820365193
671.559,0.820544776
671.7243333,0.820723819
671.8973333,0.820902861
672.066,0.821080822
672.234,0.821259864
672.3983333,0.821438907
672.5656667,0.82161849
672.7313333,0.821799155
672.8996667,0.82197928
673.0626667,0.822160486
673.2323333,0.82234061
673.4013333,0.822518571
673.5716667,0.82269545
673.7383333,0.822871788
673.9063333,0.823047044
674.0743333,0.823219054
674.2403333,0.823392147
674.4063333,0.82356578
674.567,0.823739414
674.737,0.823915211
674.9053333,0.824091549
675.071,0.824267346
675.2413333,0.824443143
675.4126667,0.824619481
675.577,0.824793655
675.7436667,0.824966747
675.912,0.825138758
676.0776667,0.825309146
676.247,0.825482238
676.417,0.825656413
676.5826667,0.82583221
676.748,0.82601017
676.9146667,0.826187049
677.086,0.826362305
677.2523333,0.826538102
677.4216667,0.826713358
677.588,0.826889155
677.753,0.827064411
677.923,0.827238586
678.0876667,0.827410596
678.2556667,0.827583148
678.4246667,0.827754618
678.5903333,0.827926628
678.7573333,0.828098098
678.9233333,0.828271731
679.0906667,0.828445365
679.255,0.828619539
679.427,0.828793172
679.5973333,0.828965183
679.763,0.829137735
679.9276667,0.829308663
680.094,0.829476888
680.2606667,0.829645653
680.4293333,0.829814418
680.5993333,0.829983183
680.7693333,0.830151407
680.9333333,0.830319631
681.095,0.830487856
681.269,0.830656621
681.436,0.830825927
681.6026667,0.830997397
681.7666667,0.831168325
681.9326667,0.831339254
682.1043333,0.831510724
682.2726667,0.831681112
682.437,0.831850418
682.6083333,0.832019724
682.7703333,0.832185784
682.94,0.832351304
683.1026667,0.832516824
683.2726667,0.832682884
683.4383333,0.832847863
683.6063333,0.833015005
683.773,0.833182148
683.9383333,0.833348749
684.1,0.833516433
684.2673333,0.833681411
684.437,0.833845849
684.6036667,0.834010828
684.7676667,0.834175266
684.9346667,0.834338081
685.1016667,0.834500355
685.27,0.834661547
685.4386667,0.834822199
685.6043333,0.834981228
685.7756667,0.835140256
685.938,0.835299826
686.1033333,0.835459395
686.2763333,0.835617883
686.4436667,0.835777453
686.611,0.835937563
686.7753333,0.836099297
686.9403333,0.836264275
687.1086667,0.836428172
687.2776667,0.836592069
687.4446667,0.836754884
687.6116667,0.836917699
687.7726667,0.837080514
687.946,0.83724333
688.113,0.837406686
688.276,0.837567878
688.4453333,0.837731234
688.6146667,0.83789459
688.7806667,0.838056864
688.945,0.838219138
689.1146667,0.838380331
689.2833333,0.8385399
689.4453333,0.838698929
689.6123333,0.838856335
689.78,0.839015904
689.9486667,0.839176015
690.1173333,0.839335585
690.2806667,0.839496236
690.4533333,0.839655806
690.6186667,0.839813753
690.7826667,0.839971158
690.9496667,0.840126401
691.1186667,0.840283266
691.2836667,0.840439049
691.45,0.840595373
691.6226667,0.840749534
691.7856667,0.840905317
691.9496667,0.841060559
692.1146667,0.841216883
692.2833333,0.841371044
692.4506667,0.841525745
692.6173333,0.841680987
692.7876667,0.841836771
692.9493333,0.841993095
693.1163333,0.842147796
693.2836667,0.842303038
693.4556667,0.842459903
693.6186667,0.842614605
693.785,0.842770388
693.9516667,0.842925089
694.1233333,0.843077627
694.286,0.843230165
694.455,0.843380539
694.6206667,0.843533077
694.7863333,0.843686696
694.957,0.843840316
695.1216667,0.843992853
695.286,0.844144309
695.4543333,0.844295765
695.6226667,0.844443976
695.786,0.844593268
695.9486667,0.844741478
696.1196667,0.84489023
696.2876667,0.845038981
696.4533333,0.84518665
696.6176667,0.845336484
696.7876667,0.845486858
696.9526667,0.845637773
697.1156667,0.845789769
697.2856667,0.845939603
697.4456667,0.846088354
697.6126667,0.846235483
697.7826667,0.846380988
697.9486667,0.846527576
698.1196667,0.846674705
698.285,0.846821292
698.4483333,0.846967339
698.616,0.847113927
698.7863333,0.847259974
698.9526667,0.847405479
699.1173333,0.847550444
699.2856667,0.84769595
699.4483333,0.847841997
699.6153333,0.847987503
699.7833333,0.848131927
699.95,0.848277433
700.1206667,0.848422938
700.286,0.848568985
700.4476667,0.848715032
700.618,0.848859456
700.785,0.849003339
700.9506667,0.849146681
701.117,0.849286237
701.2876667,0.849427956
701.45,0.849569135
701.6213333,0.849712477
701.784,0.849854197
701.9533333,0.849995916
702.1226667,0.850138176
702.29,0.850279896
702.454,0.850421074
702.6226667,0.850561171
702.7866667,0.850700727
702.956,0.850840283
703.1216667,0.850977675
703.287,0.851115067
703.4503333,0.851254082
703.6173333,0.851391474
703.7833333,0.851528866
703.9513333,0.851666258
704.1156667,0.851804732
704.2823333,0.851942665
704.45,0.852081139
704.6136667,0.852219613
704.7813333,0.852357005
704.9493333,0.852494397
705.117,0.852632871
705.2823333,0.852769182
705.451,0.852906033
705.6166667,0.85304018
705.7826667,0.853172704
705.942,0.853306309
706.1126667,0.853440997
706.2786667,0.853575684
706.441,0.853707667
706.6123333,0.853841273
706.782,0.85397542
706.9473333,0.854110107
707.1156667,0.85424209
707.2793333,0.854372992
707.444,0.854504434
707.6086667,0.854634794
707.7766667,0.854763531
707.9453333,0.854894433
708.1123333,0.855024793
708.2816667,0.855155694
708.4456667,0.855287136
708.6086667,0.855418037
708.7746667,0.855548397
708.941,0.85567984
709.113,0.8558102
709.276,0.85594056
709.44,0.856070379
709.6026667,0.856200199
709.769,0.856329477
709.939,0.856456592
710.103,0.856583707
710.2703333,0.856711903
710.4406667,0.856839018
710.609,0.85696451
710.7733333,0.857091084
710.9383333,0.857217658
711.1086667,0.857343691
711.279,0.857469183
711.443,0.857594675
711.606,0.857720167
711.7693333,0.857844036
711.936,0.857966824
712.1073333,0.858090152
712.2733333,0.858214562
712.4336667,0.858339513
712.6036667,0.858463383
712.7693333,0.858587252
712.936,0.858712203
713.0996667,0.858837695
713.2666667,0.858962646
713.4316667,0.859088138
713.5983333,0.859212548
713.766,0.859335336
713.934,0.859457582
714.101,0.859579829
714.2683333,0.85969883
714.429,0.859816208
714.5956667,0.859931964
714.761,0.860049342
714.9256667,0.860167261
715.097,0.860286803
715.262,0.860405804
715.4243333,0.860525346
715.5893333,0.860644347
715.7583333,0.860762267
715.9276667,0.860879645
716.0936667,0.860996482
716.261,0.861113861
716.4226667,0.861232321
716.59,0.861346995
716.7616667,0.861463832
716.9266667,0.861581751
717.094,0.86169913
717.2583333,0.861815426
717.4223333,0.861932264
717.595,0.862049101
717.7586667,0.862165938
717.923,0.862281153
718.09,0.862396909
718.2586667,0.862512123
718.4203333,0.862627879
718.5856667,0.862744716
718.7483333,0.862859931
718.9136667,0.862975146
719.0806667,0.86309036
719.2446667,0.863204493
719.412,0.863318626
719.5783333,0.863431677
719.7466667,0.863546351
719.9116667,0.863658861
720.077,0.863770289
720.2426667,0.863882258
720.4106667,0.863994227
720.5763333,0.864107278
720.7413333,0.864218166
720.9096667,0.864327971
721.077,0.864436695
721.243,0.864543255
721.4066667,0.864650356
721.569,0.864757998
721.737,0.864865099
721.907,0.864973282
722.0713333,0.865082005
722.24,0.86519127
722.406,0.865299994
722.5656667,0.865409799
722.7333333,0.865519605
722.9,0.865627787
723.0593333,0.865736511
723.2283333,0.865844694
723.4,0.865950713
723.5626667,0.86605565
723.7346667,0.866161129
723.896,0.866267148
724.0616667,0.866371544
724.226,0.866476481
724.393,0.86658196
724.56,0.866687438
724.7256667,0.866793457
724.8906667,0.866899476
725.0583333,0.867004954
725.2243333,0.867109892
725.391,0.867214288
725.5603333,0.867318143
725.727,0.867420376
725.893,0.867521527
726.0576667,0.867621596
726.2243333,0.867722206
726.3883333,0.867823898
726.5563333,0.86792559
726.7166667,0.868027822
726.887,0.868130055
727.0543333,0.868232288
727.2173333,0.868334521
727.387,0.868435131
727.549,0.8685352
727.7193333,0.868635269
727.889,0.868733715
728.0496667,0.86883108
728.2113333,0.868930608
728.3776667,0.869030677
728.544,0.869132369
