EM_T (K),EM_((m0-m)/(m0-mf))
711.958,0.911485431
712.1223333,0.911591916
712.2913333,0.911697866
712.4593333,0.91180328
712.6276667,0.911908695
712.7883333,0.912013574
712.959,0.912118454
713.1286667,0.912222263
713.2983333,0.912325002
713.4643333,0.912427741
713.6266667,0.912529946
713.7913333,0.912631614
713.9613333,0.912731143
714.1276667,0.912832812
714.288,0.912935551
714.4586667,0.913038825
714.6263333,0.913140494
714.7903333,0.913243233
714.957,0.913344902
715.131,0.913445501
715.294,0.913545029
715.4596667,0.913644023
715.628,0.913743016
715.7906667,0.91384308
715.9556667,0.913942608
716.124,0.914041602
716.292,0.91414113
716.4583333,0.914240124
716.622,0.914339652
716.7906667,0.914438111
716.9576667,0.914536034
717.1203333,0.914633957
717.2883333,0.91473188
717.4596667,0.914829804
717.6223333,0.914926121
717.7903333,0.915021369
717.9613333,0.915116082
718.1266667,0.915208119
718.2896667,0.915301226
718.4563333,0.915394334
718.6233333,0.915487441
718.793,0.915578943
718.9583333,0.915671515
719.1196667,0.915765693
719.287,0.915859335
719.4543333,0.915954583
719.6236667,0.916049831
719.7873333,0.916146149
719.954,0.916243002
720.1206667,0.916338784
720.2906667,0.916433497
720.4593333,0.916525534
720.6263333,0.916618106
720.7956667,0.916706933
720.959,0.91679683
721.126,0.916885656
721.2946667,0.916973948
721.459,0.917060634
721.6236667,0.91715053
721.789,0.917239892
721.961,0.917330324
722.1253333,0.917422361
722.2946667,0.917513328
722.463,0.917603225
722.6323333,0.917693657
722.798,0.917782483
722.9616667,0.917869169
723.1306667,0.917955855
723.2963333,0.918041471
723.4646667,0.918125482
723.631,0.918210563
723.7966667,0.918295644
723.964,0.91838126
724.1286667,0.918469551
724.2983333,0.918557842
724.4673333,0.918645064
724.6316667,0.918732285
724.7973333,0.918818971
724.963,0.918903517
725.1286667,0.918987527
725.3006667,0.919071538
725.4646667,0.919153408
725.6283333,0.919236884
725.7943333,0.9193225
725.9633333,0.919408116
726.135,0.919494267
726.302,0.919578277
726.4666667,0.919662823
726.6293333,0.919745763
726.795,0.919827634
726.968,0.919911109
727.1333333,0.919994585
727.3,0.920078595
727.4673333,0.920163676
727.6346667,0.920248222
727.8023333,0.920332768
727.9666667,0.920415708
728.1333333,0.920498649
728.304,0.920577843
728.467,0.920657038
728.634,0.920735698
728.798,0.920810077
728.9653333,0.920885526
729.13,0.92096151
729.2976667,0.921036959
729.466,0.921112943
729.6306667,0.921189997
729.798,0.921268657
729.9613333,0.921348387
730.1266667,0.921428117
730.292,0.921511057
730.461,0.921591857
730.6276667,0.921671587
730.7946667,0.921750247
730.9653333,0.921826766
731.1316667,0.921902215
731.2966667,0.921978734
731.464,0.922054183
731.631,0.922126957
731.7956667,0.922202406
731.9606667,0.92227732
732.1326667,0.922352769
732.2973333,0.922430358
732.4643333,0.922508483
732.63,0.922585537
732.8,0.922662056
732.9666667,0.922739111
733.1306667,0.922814025
733.2946667,0.922888403
733.464,0.922963852
733.626,0.923035021
733.7946667,0.923107259
733.9623333,0.923180033
734.1283333,0.923252271
734.2936667,0.923322904
734.459,0.923395143
734.6283333,0.923468451
734.7933333,0.923541225
734.9603333,0.923615604
735.1273333,0.923689447
735.2936667,0.923762221
735.4613333,0.923834995
735.6306667,0.923908303
735.799,0.923978936
735.9663333,0.924047429
736.1313333,0.924117527
736.2986667,0.924184415
736.466,0.924253978
736.6333333,0.924324611
736.7973333,0.924396314
736.9626667,0.924467482
737.1306667,0.924538651
737.298,0.924608749
737.4566667,0.924679382
737.6253333,0.924750015
737.7933333,0.924822253
737.9633333,0.924893422
738.129,0.924962984
738.2956667,0.925033618
738.461,0.925103716
738.6273333,0.925172744
738.7926667,0.925242306
738.9566667,0.925307054
739.1273333,0.925374476
739.2933333,0.925441899
739.459,0.925511462
739.6246667,0.925581025
739.7933333,0.925652728
739.959,0.925724966
740.1263333,0.92579774
740.295,0.925873724
740.464,0.925944892
740.6313333,0.926015525
740.797,0.926085088
740.9653333,0.9261493
741.1323333,0.926214582
741.297,0.926279865
741.466,0.926344612
741.634,0.926409359
741.798,0.926470895
741.9676667,0.926533502
742.1333333,0.926598249
742.298,0.926664066
742.4606667,0.926731489
742.6316667,0.926798911
742.7996667,0.926866334
742.9623333,0.926934826
743.131,0.927002784
743.296,0.927070207
743.4626667,0.927136559
743.6266667,0.927202911
743.7966667,0.927268729
743.9563333,0.927335616
744.123,0.927401968
744.2886667,0.927470461
744.4533333,0.927538954
744.6253333,0.927606376
744.7926667,0.927673264
744.9606667,0.927739616
745.1283333,0.927807039
745.295,0.927874461
745.466,0.927939744
745.6316667,0.92800342
745.7943333,0.928066562
745.9606667,0.928130239
746.1273333,0.928193916
746.2903333,0.928257593
746.4593333,0.928320199
746.6296667,0.928383341
746.7966667,0.928448623
746.961,0.928512835
747.1263333,0.928579188
747.2926667,0.928646075
747.4566667,0.928711892
747.6236667,0.928775569
747.7893333,0.928840316
747.957,0.928903993
748.123,0.9289666
748.2853333,0.929029741
748.4543333,0.929091813
748.6236667,0.929154955
748.7923333,0.929219702
748.9586667,0.929283379
749.126,0.929349196
749.2906667,0.929413408
749.4596667,0.92947762
749.6286667,0.929542367
749.793,0.929602833
749.9606667,0.929665975
750.1293333,0.929730187
750.2966667,0.929796004
750.4613333,0.929859681
750.6276667,0.929923358
750.7936667,0.929987035
750.9606667,0.930048036
751.1276667,0.930109572
751.295,0.930171644
751.455,0.930233715
751.6216667,0.930296322
751.788,0.930357859
751.9546667,0.930418325
752.1223333,0.930478256
752.291,0.930538722
752.4573333,0.930597048
752.6233333,0.930655909
752.791,0.93071584
752.9583333,0.930775236
753.1246667,0.930836238
753.2933333,0.930898309
753.4593333,0.930960916
753.6236667,0.931022987
753.791,0.931090945
753.959,0.931156762
754.1283333,0.931220439
754.2946667,0.931284116
754.4596667,0.931347793
754.6283333,0.931410399
754.791,0.931471401
754.9583333,0.931531867
755.1233333,0.931592333
755.2903333,0.931651729
755.4573333,0.931712196
755.625,0.931772662
755.7966667,0.931834733
755.9586667,0.93189627
756.1253333,0.931956736
756.2953333,0.932018273
756.4626667,0.932077669
756.63,0.93213653
756.8,0.932194855
756.9663333,0.932255322
757.1303333,0.932315788
757.2996667,0.932375184
757.4646667,0.932434045
757.6293333,0.932492906
757.792,0.932552302
757.9623333,0.932611163
758.1226667,0.932669489
758.2913333,0.932727815
758.459,0.93278614
758.6306667,0.932844466
758.798,0.932901722
758.9643333,0.932960048
759.13,0.933016768
759.297,0.933075629
759.4596667,0.933135561
759.6243333,0.933196027
759.7946667,0.933257028
759.9596667,0.933319635
760.1293333,0.933380636
760.2913333,0.933441637
760.4596667,0.933503709
760.6313333,0.93356257
760.7963333,0.933620361
760.9653333,0.933679222
761.1276667,0.933737548
761.3023333,0.933793198
761.467,0.933850454
761.631,0.933908779
761.7976667,0.933966035
761.9623333,0.934021685
762.13,0.934077336
762.2963333,0.934133521
762.462,0.934188637
762.6316667,0.934241611
762.7966667,0.934297797
762.9623333,0.934353982
763.1223333,0.934411238
763.2903333,0.934470099
763.4613333,0.934527355
763.627,0.93458461
763.7946667,0.934642936
763.96,0.934700192
764.128,0.934756912
764.2936667,0.934814168
764.4616667,0.934871424
764.6293333,0.934928679
764.7926667,0.9349854
764.9586667,0.935043726
765.1276667,0.935103657
765.2943333,0.935163588
765.4586667,0.935220844
765.627,0.935278099
765.792,0.935336425
765.96,0.935393681
766.1193333,0.935453077
766.2836667,0.935513008
766.453,0.935573474
766.6203333,0.935635011
766.7893333,0.935693337
766.955,0.935749522
767.1213333,0.935805707
767.292,0.935858682
767.455,0.935912192
767.6233333,0.935964632
767.785,0.936018677
767.9506667,0.936074863
768.119,0.936128373
768.2823333,0.936180277
768.455,0.936231647
768.6216667,0.936286762
768.7856667,0.936342412
768.952,0.936399668
769.1206667,0.936456924
769.289,0.93651632
769.453,0.936575716
769.6226667,0.936632436
769.794,0.936688622
769.957,0.936745342
770.1253333,0.936800993
770.2906667,0.936854503
770.4583333,0.936907478
770.623,0.936960452
770.788,0.937013962
770.9533333,0.937068543
771.121,0.937123658
771.283,0.937179308
771.452,0.937237099
771.6196667,0.937294355
771.7886667,0.937351075
771.958,0.937407261
772.1216667,0.937465051
772.287,0.937521772
772.455,0.937578492
772.6246667,0.937635213
772.7903333,0.937693004
772.9513333,0.937750259
773.1206667,0.937806445
773.2836667,0.937863701
773.4496667,0.937919351
773.6223333,0.937974466
773.7893333,0.938029581
773.954,0.938085232
774.124,0.938136601
774.2873333,0.938190111
774.452,0.938243086
774.6193333,0.938295526
774.7826667,0.938349036
774.9516667,0.938403081
775.1213333,0.938453915
775.2863333,0.938506355
775.4523333,0.93855933
775.6136667,0.938612305
775.7803333,0.938664745
775.9476667,0.938717184
776.1166667,0.938769089
776.279,0.938820994
776.4433333,0.938873433
776.613,0.938926943
776.7806667,0.938981524
776.948,0.939036104
777.116,0.939090684
777.2826667,0.939144729
777.4513333,0.939201985
777.6186667,0.93925603
777.782,0.939310075
777.9503333,0.939364655
778.1183333,0.939417095
778.2836667,0.939470605
778.4466667,0.939525185
778.6113333,0.939580835
778.7813333,0.93963595
778.9443333,0.939691066
779.1156667,0.939745111
779.2796667,0.939799156
779.4476667,0.939851595
779.6153333,0.939904035
779.7793333,0.939956475
779.943,0.940011055
780.1066667,0.9400651
780.2746667,0.94011968
780.445,0.940173725
780.6103333,0.940228841
780.7733333,0.940283956
780.9393333,0.940336931
781.1063333,0.940389906
781.2763333,0.940441275
781.4376667,0.94049211
781.606,0.940546155
781.772,0.940599665
781.9386667,0.94065371
782.1086667,0.94071043
782.2766667,0.940765546
782.4426667,0.940819056
782.608,0.940870425
782.7763333,0.940920724
782.9433333,0.940971024
783.1113333,0.941021858
783.2716667,0.941073763
783.4396667,0.941125668
783.6066667,0.941178107
783.779,0.941230547
783.9413333,0.941282987
784.107,0.941333821
784.2736667,0.941387331
784.442,0.941439771
784.6073333,0.941491141
784.7733333,0.941541975
784.9376667,0.941592274
785.1046667,0.941643644
785.2686667,0.941695549
785.437,0.941748524
785.6036667,0.941799893
785.7716667,0.941851263
785.941,0.941903167
786.1046667,0.941956142
786.271,0.942004836
786.4406667,0.9420546
786.6056667,0.942105435
786.7716667,0.942156805
786.9356667,0.942208709
787.1043333,0.942260614
787.2666667,0.942313589
787.4383333,0.942367099
787.607,0.942422214
787.772,0.942473583
787.9413333,0.942525488
788.1056667,0.942576858
788.271,0.942622876
788.436,0.942672105
788.6046667,0.94272294
788.769,0.942773239
788.9343333,0.942825679
789.0983333,0.942878654
789.267,0.942929488
789.4353333,0.942980858
789.5956667,0.943034903
789.7643333,0.943086273
789.9266667,0.943137107
790.0923333,0.943189547
790.2596667,0.943239311
790.426,0.94328961
790.5953333,0.943341515
790.7633333,0.943392349
790.9286667,0.943443184
791.0963333,0.943495089
791.265,0.943545388
791.4293333,0.943594617
791.5933333,0.943643311
791.7606667,0.94369254
791.9296667,0.943741769
792.0956667,0.943790464
792.2593333,0.943839693
792.4296667,0.943889457
792.5933333,0.943939221
792.759,0.94398845
792.9226667,0.94403875
793.0893333,0.944087979
793.2586667,0.944137743
793.4233333,0.944188043
793.5883333,0.944237272
793.7603333,0.944287571
793.9253333,0.944338406
794.0896667,0.944388705
794.254,0.944437934
794.4203333,0.944488769
794.589,0.944538533
794.7563333,0.944587762
794.9213333,0.944636456
795.0906667,0.944685685
795.2536667,0.944734914
795.416,0.944784679
795.5876667,0.944834978
795.7543333,0.944884742
795.9213333,0.944933971
796.0846667,0.944984271
796.2536667,0.945036175
796.4176667,0.945085405
796.5873333,0.945135704
796.7533333,0.945186003
796.92,0.945235768
797.0826667,0.945284997
797.2516667,0.945335296
797.4183333,0.94538506
797.5856667,0.945433754
797.7583333,0.945483519
797.9193333,0.945533818
798.085,0.945582512
798.252,0.945632276
798.421,0.945683646
798.586,0.945731805
798.755,0.945781034
798.92,0.945831868
799.0876667,0.945877887
799.2556667,0.945923371
799.4193333,0.945970994
799.582,0.946019688
799.7493333,0.946064637
799.9163333,0.946113331
800.083,0.94616149
800.2493333,0.946208579
800.4196667,0.946256738
800.581,0.946305432
800.748,0.946354126
800.9123333,0.94640282
801.08,0.946451514
801.245,0.946500208
801.4143333,0.946549972
801.5793333,0.946599736
801.7463333,0.946649501
801.9123333,0.94669873
802.0776667,0.946748494
802.242,0.946797723
802.4066667,0.946846417
802.5696667,0.946894041
802.7376667,0.946940595
802.9076667,0.946988219
803.0726667,0.947032632
803.2386667,0.947078115
803.4056667,0.947125739
803.57,0.947173363
803.7393333,0.947219917
803.9013333,0.9472654
804.0643333,0.947313559
804.2326667,0.947362253
804.402,0.947409342
804.5676667,0.947458571
804.7323333,0.94750673
804.898,0.947555424
805.067,0.947605189
805.2373333,0.947654418
805.3986667,0.947700436
805.5676667,0.94774485
805.7356667,0.947789263
805.901,0.947834746
806.0663333,0.947881835
806.2303333,0.947928924
806.401,0.947977618
806.567,0.948026312
806.7353333,0.948075006
806.902,0.94812263
807.07,0.948172394
807.2363333,0.948218948
807.404,0.948266572
807.5666667,0.948317941
807.732,0.94836717
807.8993333,0.948414794
808.067,0.948462953
808.2333333,0.948510042
808.4003333,0.948553385
808.5663333,0.948599939
808.734,0.948646492
808.898,0.948691441
809.063,0.948736924
809.2333333,0.948785083
809.4003333,0.948831637
809.564,0.948877655
809.7293333,0.94892742
809.891,0.948975579
810.06,0.949022132
810.2273333,0.949068686
810.3946667,0.949115775
810.5593333,0.949162328
810.7226667,0.949209952
810.888,0.949258646
811.055,0.9493052
811.2236667,0.949352824
811.3863333,0.949400983
811.5566667,0.949447001
811.724,0.949492485
811.89,0.949537433
812.0563333,0.949582382
812.225,0.94962626
812.3913333,0.949673884
812.558,0.949719367
812.7253333,0.94976378
812.8923333,0.949808729
813.0563333,0.949854747
813.221,0.949899696
813.3913333,0.949943574
813.557,0.949989592
813.724,0.950035611
813.889,0.950079489
814.051,0.950124437
814.219,0.950169921
814.386,0.95021701
814.5593333,0.950260353
814.7206667,0.950305301
814.8893333,0.950351855
815.0546667,0.950399479
815.2176667,0.950444962
815.382,0.950490981
815.5506667,0.950536464
815.7196667,0.950581412
815.886,0.950626361
816.049,0.950672914
816.216,0.950721073
816.3836667,0.950770303
816.5526667,0.950817391
816.7143333,0.95086341
816.8873333,0.950909964
817.052,0.950956517
817.2193333,0.951001466
817.3846667,0.951048554
817.551,0.951095108
817.718,0.951140592
817.8853333,0.95118661
818.0513333,0.951233164
818.2183333,0.951279182
818.3823333,0.951323596
818.551,0.951369079
818.7213333,0.951416168
818.889,0.951460046
819.0516667,0.951505529
819.2196667,0.951552083
819.3836667,0.951597031
819.547,0.95164198
819.7153333,0.951686393
819.8796667,0.951731341
820.0476667,0.95177629
820.2166667,0.951820703
820.381,0.951865651
820.5486667,0.951910065
820.719,0.951954478
820.8856667,0.951999961
821.05,0.95204491
821.2186667,0.952086648
821.381,0.952128385
821.55,0.952171728
821.7176667,0.952215072
821.8836667,0.952254669
822.0496667,0.952295872
822.2156667,0.952338144
822.3836667,0.952381487
822.5493333,0.952425901
822.7153333,0.952469779
822.88,0.952513122
823.048,0.952555395
823.212,0.952597133
823.381,0.952640476
823.545,0.952685424
823.716,0.952730372
823.8753333,0.952775856
824.0426667,0.95282241
824.2026667,0.952868428
824.3743333,0.952914982
824.5406667,0.952962071
824.7103333,0.953005949
824.874,0.953048222
825.0433333,0.95309103
825.217,0.953133302
825.3776667,0.953173435
825.5463333,0.953215708
825.7106667,0.953257981
825.8736667,0.953299718
826.0433333,0.953342526
826.2063333,0.953385869
826.373,0.953428677
826.5376667,0.95346988
826.6983333,0.953512153
826.863,0.953556566
827.029,0.953600444
827.1973333,0.953642717
827.3636667,0.953688201
827.5276667,0.953731544
827.6926667,0.953773282
827.8606667,0.953814484
828.029,0.953858362
828.192,0.953902241
828.3583333,0.953943978
828.5223333,0.953984646
828.6916667,0.954030129
828.8593333,0.954072937
829.0263333,0.954112
829.1963333,0.954150527
829.357,0.954190659
829.5223333,0.954231862
829.6956667,0.954274135
829.8646667,0.954315872
830.03,0.954360821
830.199,0.954403094
830.364,0.954444831
830.5296667,0.954487639
830.6956667,0.954532053
830.859,0.954574326
831.027,0.954616063
831.19,0.954659942
831.3516667,0.954705425
831.5203333,0.954750373
831.6876667,0.954795322
831.8526667,0.954839735
832.0186667,0.954882008
832.1836667,0.954922675
832.3503333,0.954965483
832.5166667,0.955009897
832.6846667,0.955048959
832.8523333,0.955089091
833.0196667,0.955130829
833.1843333,0.955172567
833.3473333,0.955213235
833.512,0.955254437
833.678,0.95529564
833.847,0.955336843
834.0133333,0.955379115
834.1783333,0.955421923
834.3426667,0.955463661
834.514,0.955506469
834.6743333,0.955550347
834.8423333,0.95559262
835.012,0.955635428
835.1776667,0.955678236
835.3413333,0.955719439
835.508,0.955758501
835.675,0.955799704
835.842,0.955840906
836.0076667,0.955883179
836.1743333,0.955919566
836.3403333,0.955957558
836.5043333,0.95599555
836.6696667,0.956036218
836.8356667,0.956075815
837.004,0.956115948
837.17,0.956155545
837.3356667,0.956197283
837.5033333,0.956240626
837.6673333,0.956284504
837.8373333,0.956328382
838.0026667,0.95637226
838.1706667,0.956411858
838.3326667,0.956451455
838.498,0.956493193
838.666,0.956536001
838.8293333,0.956574528
838.9926667,0.956617871
839.1606667,0.956661214
839.3233333,0.956703487
839.493,0.95674576
839.6576667,0.956789638
839.8226667,0.956834586
839.9876667,0.956874719
840.1513333,0.956913781
840.3183333,0.956956589
840.4823333,0.956999397
840.65,0.957040065
840.82,0.957076986
840.9886667,0.957117119
841.152,0.957158322
841.3203333,0.957197384
841.4886667,0.957233771
841.653,0.957273368
841.821,0.957315106
841.982,0.957354703
842.148,0.957393765
842.317,0.957434968
842.4786667,0.957477241
842.644,0.957517373
842.8086667,0.957560181
842.9766667,0.957604595
843.14,0.957647403
843.3086667,0.95768807
843.476,0.957730878
843.6416667,0.957773151
843.8056667,0.957814354
843.9726667,0.957854486
844.1416667,0.957895689
844.3063333,0.957939032
844.4733333,0.95798077
844.6416667,0.958020902
844.8073333,0.958059964
844.9716667,0.958099562
845.1386667,0.958138624
845.3026667,0.958177686
845.4676667,0.958214073
845.6313333,0.958254741
845.8023333,0.958295408
845.966,0.958333935
846.1283333,0.958377278
846.2946667,0.958419551
846.4593333,0.958460754
846.625,0.958500351
846.7963333,0.958542089
846.958,0.958584897
847.1296667,0.95862717
847.2933333,0.958667302
847.4593333,0.95870904
847.626,0.958748102
847.793,0.95878663
847.9593333,0.958824087
848.12,0.958857798
848.291,0.958890974
848.4583333,0.958926826
848.6236667,0.958964818
848.79,0.959002275
848.9556667,0.959042407
849.1196667,0.959083075
849.288,0.959123207
849.4546667,0.95916441
849.6223333,0.959207753
849.7873333,0.959248421
849.954,0.959289088
850.115,0.959329756
850.2816667,0.959367213
850.4453333,0.959407345
850.6136667,0.959448013
850.7796667,0.95948975
850.9446667,0.959526672
851.1083333,0.959565735
851.2736667,0.959605332
851.436,0.959645464
851.6056667,0.959680246
851.7703333,0.959717703
851.94,0.95975837
852.1013333,0.959799573
852.2703333,0.95983596
852.432,0.959873417
852.5973333,0.959913014
852.767,0.959953147
852.9353333,0.959989533
853.101,0.960026455
853.2613333,0.960067658
853.429,0.960108861
853.599,0.960147388
853.7626667,0.96018645
853.9323333,0.960228723
854.0936667,0.960271531
854.259,0.960308988
854.4223333,0.96034805
854.5843333,0.960390323
854.753,0.960432596
854.914,0.960468983
855.084,0.960503764
855.252,0.960539616
855.4156667,0.960578143
855.5823333,0.960612389
855.742,0.960647171
855.9086667,0.960685698
856.0763333,0.960727971
856.2396667,0.960769709
856.4073333,0.960807701
856.5733333,0.960844623
856.7403333,0.96088315
856.9053333,0.960920072
857.0726667,0.960956994
857.2363333,0.96099445
857.4043333,0.961034583
857.5683333,0.961076856
857.7376667,0.961115383
857.8976667,0.961152305
858.0663333,0.961189762
858.2356667,0.961228289
858.4003333,0.961265211
858.569,0.961302133
858.7343333,0.96134066
858.8993333,0.961382398
859.06,0.961421995
859.2293333,0.961459452
859.3943333,0.961495839
859.5556667,0.961533296
859.723,0.961569147
859.8856667,0.96160714
860.0503333,0.961644061
860.2123333,0.961681518
860.38,0.961721116
860.5456667,0.961759108
860.7133333,0.9617971
860.881,0.961833487
861.0456667,0.96187576
861.2106667,0.961915357
861.379,0.961955489
861.544,0.961991341
861.711,0.962029333
861.874,0.962067325
862.034,0.962105852
862.1993333,0.962142774
862.3646667,0.962178626
862.534,0.962215013
862.6983333,0.96225247
862.869,0.962289927
863.0313333,0.962324708
863.2,0.962362165
863.3623333,0.962398552
863.527,0.962435474
863.696,0.962472396
863.8626667,0.962509853
864.0256667,0.96254838
864.1913333,0.962587442
864.359,0.962622223
864.5266667,0.96265647
864.6873333,0.962690181
864.8553333,0.962727103
865.022,0.962759744
865.1883333,0.962792385
865.3513333,0.962826096
865.5186667,0.962859808
865.6823333,0.962897265
865.8403333,0.962932581
866.0116667,0.962967898
866.1796667,0.96300589
866.3446667,0.963045487
866.5103333,0.963082944
866.674,0.963117726
866.8346667,0.963155718
867.0036667,0.96319371
867.1746667,0.963230632
867.3373333,0.963266483
867.5016667,0.96330073
867.667,0.963340327
867.8293333,0.963379924
867.9956667,0.963415776
868.1666667,0.963450023
868.3313333,0.963485874
868.4946667,0.963523331
868.6646667,0.963559718
868.8306667,0.963594499
868.9963333,0.963626605
869.1583333,0.963662457
869.3236667,0.963699914
869.4906667,0.963736301
869.6533333,0.963770012
869.8176667,0.963806399
869.9833333,0.963843856
870.1476667,0.963881313
870.313,0.963913954
870.4813333,0.96394713
870.6443333,0.963982982
870.8123333,0.964019904
870.9793333,0.964054685
871.1453333,0.964088931
871.311,0.964125318
871.4756667,0.964162775
871.637,0.964200767
871.8023333,0.964236084
871.9696667,0.964270865
872.1363333,0.964308322
872.3,0.964346314
872.464,0.964383771
872.634,0.964420158
872.8033333,0.964454404
872.9696667,0.964488116
873.1343333,0.964521292
873.297,0.964556608
873.4613333,0.96459032
873.623,0.964619215
873.7903333,0.964651321
873.9536667,0.964687173
874.1183333,0.96472356
874.2823333,0.964758341
874.4546667,0.964793658
874.621,0.964828974
874.7896667,0.964866431
874.9483333,0.964902818
875.1123333,0.964934924
875.2796667,0.964964889
875.4416667,0.96499646
875.6056667,0.965030172
875.7723333,0.965062813
875.9436667,0.965094384
876.1076667,0.965125419
876.2783333,0.965159666
876.438,0.965197123
876.6023333,0.965232439
876.7686667,0.965264545
876.9346667,0.965299327
877.0986667,0.965338924
877.2666667,0.965376381
877.4246667,0.965411162
877.5946667,0.965442198
877.761,0.96547698
877.9283333,0.965513367
878.09,0.965548683
878.2563333,0.965579719
878.4236667,0.965608079
878.5916667,0.965639115
878.76,0.965671756
878.9266667,0.965706002
879.0886667,0.965734898
879.2543333,0.965767539
879.4203333,0.965804461
879.583,0.965842453
879.7466667,0.96587991
879.9093333,0.965915226
880.08,0.965953753
880.2443333,0.965993351
880.4076667,0.966028667
880.573,0.966061844
880.738,0.966091809
880.9026667,0.966122845
881.0703333,0.96615067
881.2283333,0.966181706
881.3946667,0.966212207
881.5613333,0.966241637
881.7266667,0.966271603
881.896,0.966304244
882.06,0.96633742
882.2266667,0.966369526
882.3943333,0.966400027
882.558,0.966431597
882.725,0.966466914
882.8856667,0.966502766
883.0493333,0.966535407
883.218,0.966568583
883.383,0.966603364
883.5473333,0.966638146
883.714,0.966671857
883.8783333,0.966703963
884.0473333,0.966734464
884.2113333,0.966766035
884.378,0.966797606
884.5443333,0.966830247
884.7086667,0.966861282
884.8766667,0.966892318
885.0413333,0.966923889
885.2056667,0.96695653
885.366,0.966990241
885.534,0.967023953
885.6996667,0.967056059
885.8643333,0.967089235
886.0266667,0.967122946
886.198,0.967157728
886.362,0.967190369
886.5236667,0.96722301
886.6856667,0.967254045
886.8546667,0.967285081
887.0176667,0.967313442
887.185,0.967343407
887.349,0.967374443
887.52,0.967404408
887.6863333,0.967432234
887.8483333,0.967462734
888.0126667,0.967495375
888.179,0.967527481
888.345,0.967557982
888.512,0.967590088
888.6773333,0.967622194
888.8413333,0.967654835
889.003,0.967688546
889.1683333,0.967718512
889.3386667,0.967745802
889.5026667,0.967772022
889.665,0.967798242
889.8306667,0.967822856
889.993,0.967851217
890.1593333,0.967879042
890.3276667,0.967905262
890.4936667,0.967940578
890.6553333,0.96797536
890.8196667,0.968009071
890.9853333,0.968040642
891.1536667,0.968073283
891.3123333,0.968105924
891.477,0.96814017
891.6436667,0.968173882
891.8096667,0.968201707
891.976,0.968228997
892.142,0.968255217
892.3066667,0.968281972
892.476,0.968309262
892.6426667,0.968338692
892.8053333,0.968366518
892.9706667,0.968393273
893.1386667,0.968422168
893.3076667,0.968451063
893.471,0.968481029
893.6356667,0.96851153
893.7956667,0.96853882
893.964,0.968569855
894.134,0.968604102
894.2993333,0.968638348
894.4596667,0.968672594
894.6233333,0.96870363
894.7883333,0.968734666
894.9546667,0.968765702
895.1186667,0.968796203
895.291,0.968827238
895.4526667,0.968855599
895.6163333,0.968882354
895.7806667,0.968909109
895.9466667,0.968937469
896.111,0.968967434
896.2743333,0.968996865
896.4416667,0.969022015
896.6093333,0.969047699
896.7726667,0.96907713
896.935,0.969108701
897.0996667,0.969139736
897.2693333,0.969169167
897.4386667,0.969197527
897.5993333,0.969227493
897.7663333,0.969262809
897.9276667,0.969296521
898.092,0.969326486
898.2586667,0.969355382
898.424,0.969382137
898.5923333,0.969408892
898.756,0.969437252
898.919,0.969464007
899.084,0.969485411
899.2473333,0.969510025
899.4156667,0.969534105
899.587,0.96955979
899.7473333,0.969592431
899.912,0.969623466
900.0756667,0.969651292
900.243,0.969678047
900.41,0.969709082
900.575,0.969740118
900.735,0.969771689
900.9013333,0.969802725
901.0696667,0.96982948
901.2326667,0.969856235
901.395,0.969884595
901.567,0.969912955
901.73,0.969939175
901.897,0.96996486
902.0633333,0.969988939
902.2276667,0.970011949
902.3936667,0.970038704
902.5583333,0.970060643
902.7226667,0.970085793
902.8863333,0.970112012
903.0503333,0.970138232
903.219,0.970163917
903.3826667,0.970189067
903.5453333,0.970215287
903.711,0.970242042
903.8756667,0.970270402
904.0393333,0.970298227
904.2046667,0.970325517
904.3696667,0.970354948
904.531,0.970385983
904.6983333,0.970414344
904.8676667,0.970441099
905.032,0.970467319
905.1966667,0.970491933
905.3643333,0.970517618
905.529,0.970544908
905.6913333,0.970574338
905.8583333,0.970602164
906.0216667,0.970629989
906.1836667,0.970657279
906.3523333,0.970684569
906.5203333,0.970709719
906.6843333,0.970737009
906.8486667,0.970765369
907.013,0.970792659
907.178,0.970819414
907.347,0.970845634
907.51,0.970873994
907.677,0.97090289
907.8436667,0.970931785
908.0083333,0.970958005
908.1716667,0.97098476
908.3366667,0.97101098
908.5023333,0.971036664
908.6686667,0.971063955
908.8323333,0.971091245
908.9996667,0.971116929
909.1596667,0.971142079
909.3226667,0.971166159
909.49,0.971190773
909.653,0.971216458
909.8206667,0.971242143
909.984,0.971267292
910.153,0.971290302
910.3196667,0.971312241
910.4836667,0.971333645
910.644,0.971355049
910.8153333,0.971379128
910.977,0.971405348
911.1436667,0.971428357
911.3113333,0.971450832
911.478,0.971473306
911.6436667,0.971496315
911.8103333,0.971522
911.9753333,0.97154929
912.1423333,0.971576045
912.3046667,0.971601195
912.4666667,0.971630625
912.636,0.971657915
912.8053333,0.971685205
912.9696667,0.97171303
913.13,0.97173925
913.2926667,0.971763865
913.462,0.971787944
913.625,0.971811489
913.7876667,0.971831287
913.958,0.971852156
914.1236667,0.97187249
914.29,0.971894429
914.4563333,0.971919044
914.6206667,0.971941518
914.7843333,0.971966132
914.9483333,0.971990212
915.117,0.972016432
915.2886667,0.972044792
915.4513333,0.972072082
915.6176667,0.972100442
915.7853333,0.972127733
